id,title,release_date,year,runtime,genres,rated,country,actors,director,writers,awards,box_office,ratings
tt0451984,Zenka onna: Koroshi-bushi,27 Oct 1973,1973,86,"Action,Crime,Thriller",N/A,Japan,"Reiko Ike, Miki Sugimoto, Chiyoko Kazama, Masami Sôda",Atsushi Mihori,"Fumio Kônami (screenplay), Hirô Matsuda (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0451987,Zubekô banchô: Zange no neuchi mo nai,28 Apr 1971,1971,86,Action,N/A,Japan,"Reiko Oshida, Junzaburô Ban, Nobuo Kaneko, Yumiko Katayama",Kazuhiko Yamaguchi,"Norio Miyashita (screenplay), Kazuhiko Yamaguchi (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
tt0453375,Captain Nemo,25 Jan 1975,1975,203,"Action,Adventure,Fantasy",N/A,Soviet Union,"Vladislav Dvorzhetskiy, Yuri Rodionov, Mikhail Kononov, Volodymyr Talashko",Vasili Levin,"Vasili Levin, Edgar Smirnov, Jules Verne (novels)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0465919,Bitayin si... Baby Ama!,06 Aug 1976,1976,118,"Action,Biography,Crime",N/A,Philippines,"Rudy Fernandez, Alma Moreno, Anita Linda, Paquito Diaz",Jun Gallardo,Humilde 'Meek' Roxas (screenplay),1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]"
tt0477924,Kuwait Connection,N/A,1973,101,"Action,Crime,Thriller",N/A,Egypt,"Ezzat El Alaili, Nahed Sharif, Mohammed Al-Mansour, Silvana Badrkhan",Samir A. Khouri,Samir A. Khouri,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]"
tt0478375,Kursun Memed,N/A,1971,82,"Action,Crime",N/A,Turkey,"Yilmaz Köksal, Feri Cansel, Nihat Ziyalan, Behçet Nacar",Melih Gülgen,Melih Gülgen,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
tt0479602,Wu Tang Swordsman,27 Jan 1978,1978,86,Action,Not Rated,"Taiwan, Hong Kong","Ping-Yu Chang, Hsing Kuang Chen, Peng Cheng, Kang Chin",Siu-Pang Chan,Siu-Pang Chan,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
tt0483441,They Call Him Bruce Lee,13 Jul 1979,1979,79,"Action,Comedy",N/A,Philippines,"Rey Malonzo, Philip Gamboa, Donna Villa, Manny Luna",Francis Posadas,Francis Posadas (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
tt0487721,Operation Black September,N/A,1976,90,"Action,Thriller",N/A,"Israel, Switzerland","Shmuel Atzmon, Ya'ackov Banai, Zeev Baraban, Avraham Ben-Yosef",Jack Morrison,Ron Fenster (dialogue),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.2/10'}]"
tt0488618,He Heals and Kills,N/A,1971,82,Action,N/A,Taiwan,"Yung Wang, Chi-Yu Chang, Chung Shun Chang, Kuo Chun Chen",Hung Min Chen,"Te-jui Cheng (screenplay), Yun Ji (story), Chuan Pai (screenplay), Liang Yan (screenplay)",N/A,N/A,[]
tt0488850,Demon Spies,N/A,1974,86,"Action,Horror,Mystery",NOT RATED,Japan,"Keiko Aramaki, Hiroshi Ayukawa, Jun Fujimaki, Shôzô Fukuyama",Takashi Tsuboshima,Kazuo Koike (comic),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
tt0488987,Cehenneme dolmus var,N/A,1971,87,"Action,Crime",N/A,Turkey,"Tanju Korel, Piraye Uzun, Erol Tas, Semra Yildiz",Yilmaz Atadeniz,Melih Gülgen (scenario),N/A,N/A,[]
tt0495074,Violent City,13 Apr 1974,1974,96,"Action,Crime,Drama",N/A,Japan,"Noboru Andô, Akira Kobayashi, Isao Natsuyagi, Bunta Sugawara",Hideo Gosha,"Hideo Gosha (idea), Masahiro Kakefuda (screenplay), Nobuaki Nakajima (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
tt0758034,Drag Racer,N/A,1972,93,"Action,Drama",G,USA,"John Davis Chandler, Mark Hopkins, Kitty Murray, Preston Pierce",John 'Bud' Cardos,Robert Glenn,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]"
tt0781589,Hakucyu no syugeki,N/A,1970,89,"Action,Crime",N/A,Japan,"Toshio Kurosawa, Noriko Takahashi, Shin Kishida, Taiji Tonoyama",Kiyoshi Nishimura,"Kiyoshi Nishimura, Yoshio Shirasaka",N/A,N/A,[]
tt0795938,Hana to ryu-seiun hen/aizo hen/doto hen,N/A,1973,168,"Action,Drama",N/A,Japan,"Tetsuya Watari, Yoshiko Kayama, Muga Takewaki, Jirô Tamiya",Tai Katô,"Ashihei Hino (story), Tai Katô, Haruhiko Mimura, Yoshitarô Nomura",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]"
tt0827709,The Green Hornet,01 Oct 1974,1974,90,"Action,Crime,Sci-Fi",PG,USA,"Bruce Lee, Van Williams, Wende Wagner, Lloyd Gough","William Beaudine, Norman Foster, E. Darrell Hallenbeck","Jerry Thomas, Arthur Weingarten, Ken Pettus, Charles Hoffman, Charles Hoffman (story), George W. Trendle (from a radio play by)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
tt0832488,Zui jia bo sha,20 May 2008,1973,78,Action,N/A,Hong Kong,"Chia-Hui Liu, Dean Shek, Paul Chun, Lin Lin Li","Chia-Hui Liu, Chia-Liang Liu, Fan Yang",On Szeto,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]"
tt0833949,Chase Step by Step,N/A,1974,82,Action,UNRATED,Taiwan,"Barry Chan, Shu Lin Chang, Chung-Lien Chou, Ping Ge",Min-Hsiung Wu,Yang Hsiang,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
tt0840031,The Best of Shaolin Kung Fu,01 Sep 1976,1976,78,Action,N/A,Taiwan,"Ying Bai, Ting Chao, Shao-Peng Chen, Kang Chin","Jen-Tao Chang, Shao-Peng Chen",Yun Peng Chu (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]"
tt0856254,Patrouille à l'Est,N/A,1971,115,"Action,Drama,History",N/A,Algeria,"Hacène Benzerari, Mohamed Hadj Smaïn, Brahim Hadjadj, Mohamed Hamdi",Amar Laskri,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0872209,Six Assassins,25 Mar 1971,1971,89,"Action,Drama",N/A,Hong Kong,"Yun Ling, Fan Hsia, Lily Li, James Nam",Chang-hwa Jeong,"Chang-hwa Jeong, Il-mun Kang (korean version)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
tt0874278,Gui tai jian,12 May 1971,1971,105,"Action,Drama",N/A,Hong Kong,"Hua Tsung, Chiao Chiao, Ying Bai, Billy Chan",Wing-Cho Yip,Wei Lo,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0874865,Biao qi fei yang,N/A,1975,70,Action,N/A,Hong Kong,"Lieh Lo, Ai-Hua Yang, Pei-Shan Chang, Shen Chan",Wu Ma,Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
tt0879239,Feng Fei Fei,15 Oct 1971,1971,75,"Action,Drama",N/A,Hong Kong,"Lily Ho, James Nam, Hsieh Wang, No Tsai",Pao-Shu Kao,Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
tt0882813,Fists of Vengeance,29 Jun 1972,1972,88,Action,N/A,Hong Kong,"Li Ching, Yun Ling, Lily Li, Shen Chan",Il-Ho Jang,Kuo-Heng Chung (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]"
tt0887736,Mushukunin mikogami no jôkichi: Kawakaze ni kako wa nagareta,N/A,1972,80,Action,N/A,Japan,"Tôru Abe, Yoshio Harada, Akio Hasegawa, Etsuko Ichihara",Kazuo Ikehiro,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
tt0888073,Yi shen shi dan,24 Aug 1972,1972,106,Action,N/A,Taiwan,"Chung-Kuei Chang, Paul Chang, Yi Kuei Chang, Hung Lieh Chen",Su Yang,Yung-Hsiang Chang (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt0892359,Speeding Up Time,N/A,1971,90,"Action,Drama",N/A,USA,"Pamela Donegan, Winston Thrash",John Evans,John Evans,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]"
tt0895771,Feng kuang da ben zei,03 Aug 1974,1974,91,"Action,Comedy,Crime",N/A,Hong Kong,"Birte Tove, Ping Chen, Lan-Shi Liang, Fung Lan Lee",Chi Lu,Chi Lu,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]"
tt0903633,Meng si hung feng,N/A,1972,89,Action,N/A,Taiwan,"Paul Chang, Yi Kuei Chang, Yi-Fei Chang, Hsin Yi Chen",Shan-Hsi Ting,Shan-Hsi Ting,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt0905315,Along Comes the Tiger,N/A,1977,85,Action,N/A,"Taiwan, Hong Kong","Chung-Kuei Chang, Chiu Chen, Kao Chen, Kuang-Lung Chi",Wu Ma,"Kuang Ni, Hsin Wei",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
tt0934442,Ginchô wataridori,01 Apr 1972,1972,86,"Action,Drama",N/A,Japan,"Meiko Kaji, Tatsuo Umemiya, Tsunehiko Watase, Akiko Koyama",Kazuhiko Yamaguchi,"Isao Matsumoto (screenplay), Kazuhiko Yamaguchi (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
tt0943524,Five Kung Fu Daredevil Heroes,N/A,1977,95,"Action,Drama",Not Rated,Taiwan,"Liang-Yu Hung, Fei Meng, Hua Yueh, Tien-Lung Yu",Chiang Shen,Chiang Shen (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]"
tt0945350,Jiang hu san nu xia,05 Aug 1970,1970,103,Action,N/A,Hong Kong,"Yi Shen, Chia Essie Lin, Yin-Tze Pan, Yi Chang",Chiang Shen,Chiang Shen,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt0949885,Ma fung gwai kuen,15 Sep 1979,1979,92,"Action,Comedy",R,Hong Kong,"Kara Wai, Kar-Yung Lau, Jui-yi Liu, Ha Huang",Chi Lo,Chi Lo,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
tt0959476,Kyôfu joshikôkô: Onna bôryoku kyôshitsu,29 Sep 1972,1972,79,"Action,Crime,Drama",N/A,Japan,"Miki Sugimoto, Reiko Ike, Natsuko Miura, Tadashi Naruse",Noribumi Suzuki,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]"
tt0959477,Kyofu joshikôkô: Furyo monzetsu guruupu,01 Sep 1973,1973,87,"Action,Crime,Drama",N/A,Japan,"Reiko Ike, Yûko Kanô, Hiroshi Nawa, Jun Aida",Masahiro Shimura,Masahiro Shimura,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0959518,Sukeban: Tamatsuki asobi,19 Oct 1974,1974,87,"Action,Crime,Drama",N/A,Japan,"Yûko Kanô, Ryôko Ema, Noboru Shiraishi, Nobuo Kaneko",Ikuo Sekimoto,Ikuo Sekimoto,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
tt0978601,Wandering Ginza Butterfly 2: She-Cat Gambler,25 Oct 1972,1972,86,"Action,Crime",N/A,Japan,"Meiko Kaji, Shin'ichi Chiba, Shingo Yamashiro, Fujio Suga",Kazuhiko Yamaguchi,"Isao Matsumoto (screenplay), Kazuhiko Yamaguchi (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt0978631,Konketsuji Rika,26 Nov 1972,1972,92,"Action,Crime,Drama",N/A,Japan,"Rika Aoki, Kazuko Nagamoto, Masami Souda, Michi Nono",Kô Nakahira,"Tarô Bonten (original story), Kaneto Shindô (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
tt0978756,Zubeko banchô: Hamagure kazoe uta,09 Mar 1971,1971,84,"Action,Crime,Drama",N/A,Japan,"Reiko Oshida, Yukie Gagawa, Shuushibo, Yôko Ichiji",Kazuhiko Yamaguchi,"Norio Miyashita (story), Kazuhiko Yamaguchi (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0988110,Nu du bei dao,27 Apr 1972,1972,74,Action,N/A,"Taiwan, Hong Kong","Ching Ching Chang, Ming Chiang, Ming Lei, Yi-Ben Chang",Sheng-En Chin,Sheng-En Chin,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt1020015,Du jiao he,N/A,1979,88,Action,N/A,Taiwan,"Lily Li, Barry Chan, Lieh Lo, Hung Tsai",Min-Hsiung Wu,Wen Wu Shih (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]"
tt10224614,Tuo gu gui jian lang yan,N/A,1977,83,"Action,Fantasy,Horror",N/A,Taiwan,"Chu Bo-Lin, Kuan-Lung Chang, You Chi-Hua, Yao Chung",Hsing-Lai Wang,"Ming Chi Tang, Yen-Liang Tung, Wai-Ching Yu",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]"
tt1033494,Polizia selvaggia,01 Apr 1977,1977,87,"Action,Crime,Thriller",N/A,"Italy, Turkey","Piero Fabiani, George Ardisson, Tarik Akan, Karin Well",Guido Zurli,Guido Zurli,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]"
tt1043429,Black Tavern,16 Dec 1972,1972,87,Action,N/A,Hong Kong,"Szu Shih, Li Tung, Feng Ku, Barry Chan",Wing-Cho Yip,I. Fang Yeh,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
tt1043734,Slaughter in the Snow,N/A,1973,83,Action,UNRATED,Japan,"Hajime Araki, Kai Atô, Takamori Gen, Yoshio Harada",Kazuo Ikehiro,"Kazuo Ikehiro (adaptation), Saho Sasazawa (comic)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
tt1065116,Sûpâ gun redei Wani Bunsho,18 Aug 1979,1979,96,Action,N/A,Japan,"Emi Yokoyama, Kaoru Janbo, Kei Satô, Shin Kishida",Chûsei Sone,"Haruhiko Arai, Tooru Shinohara (comic book), Chûsei Sone",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt1091994,The Deadly Art of Survival,N/A,1979,77,"Action,Drama",N/A,USA,"Nathan Ingram, George David Gonzalez, Miguel Villanueva, Gerard Hovagimyan",Charlie Ahearn,Charlie Ahearn (script),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
tt1105388,The Morning of the Fourth Day,N/A,1972,103,"Action,Crime,Drama",N/A,N/A,"Saeed Rad, Vejesta, Jalal Pishvaian, Shahrzad",Kamran Shirdel,"Mohammad Reza Aslani, Kamran Shirdel",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]"
tt1105735,Chivalrous Inn,10 Jul 1977,1977,80,Action,N/A,Taiwan,"Chi Ping Chang, Yi Chang, Ling Chia, Hsiao Hung Chiu",Da Chiao Lin,Lu-Kang Yao,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
tt1106713,Cobra 2,N/A,1976,95,"Action,Crime",N/A,Japan,"Jirô Tamiya, Tadao Nakamaru, Yôko Yamamoto, Kumi Taguchi",Umetsugu Inoue,Umetsugu Inoue,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]"
tt1121930,Cha chi hu,18 Feb 1970,1970,93,"Action,Adventure",N/A,Hong Kong,"Chien Yu, Hung Lieh Chen, Feng Tien, Yueming Shen",Chiang Shen,Chiang Shen,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt1132132,Aakhri Muqabala,04 Nov 1977,1977,148,"Action,Adventure,Musical",N/A,Pakistan,"Sultan Rahi, Khalid Salim Mota, Afzaal Ahmad, Khalifa Akbar",Khalifa Saeed,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt1139431,The Last Duel,26 Mar 1971,1971,81,"Action,Adventure",N/A,"Taiwan, Hong Kong","Chien-Heng Chang, Yi Chang, Yi-Fei Chang, Su Han",Teng Hung Hsu,Yang Sun,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
tt1152700,Valley of the Double Dragon,23 Jan 1974,1974,88,"Action,Drama",N/A,Taiwan,"Jin-pal Kim, Chen Chi Lin, Lei Ai, Robert Baker","Kang Chien Chiu, Chun Ouyang",Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]"
tt1160786,Ying zhao shou,19 Mar 1970,1970,80,"Action,Adventure",N/A,Hong Kong,"Siu Hung Cham, Paul Chang, Mu Chu, Yi Feng",Shih Ling Wen,Ge Tien,N/A,N/A,[]
tt1163778,Gokuaku bozu - Nomu utsu kau,N/A,1971,89,"Action,Crime",N/A,Japan,"Tomisaburô Wakayama, Bunta Sugawara, Takashi Shimura, Tôru Abe",Buichi Saitô,"Akira Murao (screenplay), Kôji Takada (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
tt1164607,Man zhou ren,N/A,1973,89,"Action,Adventure",N/A,Hong Kong,"Jin-pal Kim, Shirley Huang, Lei Cheng, Nan Chiang",Shu Mei Chin,Shu Mei Chin,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
tt1164665,Xue ling jian nu,06 Mar 1970,1970,87,"Action,Adventure",N/A,Taiwan,"Chia Chi Wu, Zhen Zhen, Chieh-fu Chang, Shao Chun Chang",Hsu Chiang Chou,Hsu Chiang Chou,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
tt11715736,Overwatch: The Movie,24 Sep 2020,1970,129,"Action,Adventure,Animation",N/A,USA,"Joe Casto, John Conaste, Jackson Irona, Jovana",N/A,"Muneerah, Michael Orin, Tymir Rawlings (story and screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]"
tt1171693,Konketsuji Rika: Hamagure komoriuta,23 Jun 1973,1973,85,"Action,Comedy,Drama",N/A,Japan,"Rika Aoki, Jiro Kawarazaki, Taiji Tonoyama, Kotoe Hatsui",Kôzaburô Yoshimura,"Tarô Bonten (original story), Kaneto Shindô (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
tt1171694,Rica 2: Lonely Wanderer,07 Apr 1973,1973,85,"Action,Crime,Drama",N/A,Japan,"Rika Aoki, Ryunosuke Minegishi, Taiji Tonoyama, Mizuho Suzuki",Kô Nakahira,"Tarô Bonten (original story), Kaneto Shindô (lyrics), Kaneto Shindô (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt1184952,Battal Gazi'nin Intikami,01 Feb 1973,1972,90,"Action,Adventure,History",N/A,Turkey,"Cüneyt Arkin, Meral Zeren, Bilal Inci, Reha Yurdakul",Natuk Baytan,Duygu Sagiroglu,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt1188681,Behçet Cezayir'de,N/A,1972,62,"Action,Adventure,Crime",N/A,Turkey,"Behçet Nacar, Yesim Yükselen, Oktay Yavuz, Ismet Erten",Yavuz Figenli,Bülent Oran,N/A,N/A,[]
tt1206655,Dikiz aynasi,12 Jan 1973,1973,63,Action,N/A,N/A,"Sadri Alisik, Ekrem Bora, Altan Bozkurt, Hasan Ceylan",Ülkü Erakalin,"Ülkü Erakalin, Bülent Oran",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt1207781,Ultimatum,N/A,1976,109,"Action,Comedy,Crime",N/A,Pakistan,"Sultan Rahi, Kifayat Hussain Bhatti, Ghazala, Aasia",Kifayat Hussain Bhatti,"Inayat Hussain Bhatti (screenplay), Kifayat Hussain Bhatti (screenplay)",N/A,N/A,[]
tt1210028,Atlihan,N/A,1973,73,"Action,Fantasy,History",N/A,Turkey,"Aytekin Akkaya, Abdi Algül, Giray Alpan, Ali Ardiç",Naki Yurter,Recep Filiz (story),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]"
tt1219127,The Face Behind the Mask,13 May 1977,1977,93,"Action,Drama,Mystery",N/A,Taiwan,"Feng Hsu, Hua Yueh, Lieh Lo, Shen-Lin Chen",Chi-Hwa Chen,Hsin Yi Chang (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]"
tt1223290,The Game of Death,22 Mar 1974,1974,95,Action,N/A,Philippines,"Ramon Zamora, Evangeline Pascual, Eddie Garcia, Panchito",Jun Gallardo,Ikong (story),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]"
tt1223465,Royal Fist,04 Jun 1972,1972,84,"Action,Adventure",N/A,"Taiwan, Hong Kong","Yu Wang, Ching Ching Chang, Pin Chiang, Yi Kuei Chang",Shan-Hsi Ting,Shan-Hsi Ting (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
tt1223467,The Deadly Chase,30 May 1973,1973,76,"Action,Crime",N/A,Hong Kong,"Charlie Chin, Lan-Shi Liang, Tin Leung, Tina Chin-Fei",Stanley Wing Siu,Li Min Hsu (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt1227152,Harfan Maulaa,N/A,1976,138,"Action,Crime,Drama",N/A,India,"Kabir Bedi, Mumtaz Begum, Shakeela Bano Bhopali, Bindu",S.M. Sagar,"Ramesh Pant (dialogue), Aziz Quaisi (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
tt1228967,Ninja Supremo,N/A,1979,77,"Action,Comedy",N/A,Hong Kong,"Cliff Lok, Shu-chu Chen, Hua Yueh, Feng Chao",Chiu Lee,Lin Lin (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt1233462,Immortal Warriors,26 Aug 1978,1978,95,"Action,Adventure,Drama",N/A,Taiwan,"Ling Chang, Hsiu-yen Chen, Kuan-Chun Chi, Ching-Hsia Chiang","Tseng-Chai Chang, Kang Cheng, Sheng-En Chin, Teng Hung Hsu, Tien-Yung Hsu, Joseph Kuo, Kuan-Chang Li, Wei Lo, Chiang Shen, Shing Yuan Sun, Yang Ming Tsai, Hsing-Lai Wang","Kang Cheng, Min Kung, Chiang Shen",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]"
tt1234731,The Fierce Fist,04 Mar 1977,1977,92,Action,N/A,"Hong Kong, Taiwan","Chi Ping Chang, Wei Chang, Yi Kuei Chang, Ling Chia",Tien-Yung Hsu,Yuen Ku (screenplay),N/A,N/A,[]
tt1236183,Paris Killers,15 Jun 1981,1974,73,"Action,Drama",N/A,N/A,"Danielle Altenburger, Gilda Arancio, Michel Bonnin, Susan Chantal","Ting Hung Kuo, Godfrey Ho","David Ko, David Wang",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]"
tt1244170,Welikathara,27 Oct 1971,1971,118,Action,N/A,N/A,"Joe Abeywickrama, Gamini Fonseka, Suwineetha Abeysekera, Suwinitha Weerasinghe",D.B. Nihalsinghe,Tissa Abeysekera,N/A,N/A,[]
tt1244619,13 Worms,N/A,1970,93,"Action,Adventure,Comedy",N/A,Taiwan,"Peng-Yi Chang, Shao Chun Chang, Bao-Liang Chen, Kuang Chao Chiang",Cheng Hou,Cheng Hou (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]"
tt1258220,Hard as a Dragon,N/A,1974,86,"Action,Adventure",18,N/A,"Raymond Lui, Sikei Lee, Chiang Chou, Shun Chen",Raymond Lui,Raymond Lui,N/A,N/A,[]
tt1265084,Hero of Kwangtong,N/A,1974,90,"Action,Adventure",M,N/A,"Chi Chang, Peng-I Chang, Chiu Ming Chen, Shen-lin Chen",Joseph Kuo,Joseph Kuo,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]"
tt1265108,Jian wang zi,09 Jan 1970,1970,95,"Action,Adventure",N/A,Taiwan,"Chun Yang, Ching Ching Chang, Nan Chiang, Hsia Chiang",Joseph Kuo,Tien-Yung Hsu (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]"
tt1279229,Khaidi Kalidasu,N/A,1977,141,"Action,Drama",N/A,India,"Mohan Babu, Shobhan Babu, Chandramohan, Deepa",V. Subramanyam,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]"
tt1321329,Agent Gopi,N/A,1978,129,Action,N/A,India,"Krishna Ghattamaneni, Jayapradha, Prabhakar Reddy, Jayamalini",K.S.R. Doss,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
tt1325566,Gu ling jing guai nu sha xing,07 Jun 1973,1973,82,Action,N/A,"Hong Kong, Taiwan","Yun Wen Chang, Ting Chao, Yu Hsin Chen, Ling Chia",Fu Di Lin,Fung-Tzu Yang-Yue (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
tt1332103,The Executioner,01 Mar 1975,1975,83,Action,N/A,Turkey,"Serdar Gökhan, Emel Özden, Melek Ayberk, Reha Yurdakul",Memduh Ün,Bülent Oran,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt1342398,Mang nu jue dou gui jian chou,19 Nov 1970,1970,95,"Action,Adventure",N/A,Taiwan,"Pin Chiang, Ching Ching Chang, Peng-Yi Chang, Bao-Liang Chen",Lung Chien,Ge Tien (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
tt1360153,Gandhada Gudi,N/A,1973,140,"Action,Drama,Thriller",N/A,India,"Balkrishna, Kalpana, Rajkumar, Vishnuvardhan",Vijay,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]"
tt1361529,Blood Revenge,N/A,1974,89,"Action,Adventure",N/A,Taiwan,"Hsiao-Hui Liu, Phillip Ko, Hung Tsai, Te-Shan Chao",Su Li,Ping-rui Mao (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
tt1361599,The Bravest Revenge,N/A,1970,91,"Action,Adventure",N/A,Taiwan,"Lingfeng Shangguan, Peng Tien, Yuan Yi, Bao-Liang Chen",Lung Chien,Ge Tien (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]"
