,id,title,release_date,year,runtime,genres,rated,countries,actors,directors,writers,awards,box_office,ratings
1788,tt0230680,Rahu Ketu,,1978,133,['Action'],,['India'],"['Shashi Kapoor', ' Rekha', ' Prem Nath', ' Bindu']",['B.R. Ishara'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
1789,tt0230808,Sta dihtya tou tromou,26 Feb 1975,1975,120,"['Action', 'Drama', 'Thriller']",,['Greece'],"['Katia Dandoulaki', ' Hristos Politis', ' Alexandra Ladikou', ' Lavrentis Dianellos']","['Dimis Dadiras', ' Vangelis Serdaris']",['Panos Kontellis'],,,[]
1790,tt0231155,Anokha,02 Apr 1975,1975,132,"['Action', 'Comedy', 'Crime']",,['India'],"['Shatrughan Sinha', ' Zarina Wahab', ' A.K. Hangal', ' Imtiaz Khan']",['Jugal Kishore'],"['Roshanlal Bhardwaj (story)', ' Brij Katyal (screenplay)', ' Brij Katyal (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
1791,tt0231416,Dada,,1979,137,"['Action', 'Drama', 'Family']",,['India'],"['Vinod Mehra', ' Bindiya Goswami', ' Jeevan', ' Amjad Khan']",['Jugal Kishore'],['nan'],2 wins.,,"[{'Source': 'Internet Movie Database', 'Value': '3.4/10'}]"
1792,tt0231453,Dhamkee,20 Jul 1973,1973,132,"['Action', 'Crime', 'Drama']",,['India'],"['Vinod Khanna', ' Kumkum', ' Mehmood Jr.', ' Ramesh Deo']",['Kalpataru'],['Ayaz'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
1793,tt0231537,Epangelmaties remalia,,1976,87,"['Action', 'Crime']",,['Greece'],"['Kostas Karagiorgis', ' Minas Christidis', ' Seretta Wilson', ' Giannis Kandilas']",['Kostas Karagiannis'],['Thanos Leivaditis'],,,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]"
1794,tt0231592,5 Rifles,09 Aug 1974,1974,134,"['Action', 'Comedy']",,['India'],['nan'],['I.S. Johar'],['I.S. Johar'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
1795,tt0231847,Kuchhe Dhaage,18 Jun 1973,1973,118,"['Action', 'Drama']",,['India'],"['Vinod Khanna', ' Moushumi Chatterjee', ' Kabir Bedi', ' Ritesh']",['Raj Khosla'],"['G.R. Kamath (screenplay)', ' Raj Khosla (story)', ' Akhtar Romani (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
1796,tt0232081,Mera Gaon Mera Desh,,1971,151,"['Action', 'Drama']",NOT RATED,['India'],"['Asha Parekh', ' Dharmendra', ' Vinod Khanna', ' Laxmi Chhaya']",['Raj Khosla'],"['G.R. Kamath (screenplay)', ' Akhtar Romani (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
1797,tt0232219,Dubious Agent,19 Feb 2011,1975,95,"['Action', 'Adventure', 'Thriller']",,"['Greece', ' UK']","['Lakis Komninos', ' Nicole Calfan', ' Anne Lonnberg', ' Andreas Filippides']",['Vasilis Georgiadis'],"['Ronald Davy (adaptation)', ' Vasilis Manousakis', ' Dimitris Zannidis (novel)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
1798,tt0232238,Orgia se timi efkairias,,1974,88,"['Action', 'Comedy', 'Crime']",,['Greece'],"['Giannis Voglis', ' Dimitris Bislanis', ' Nelli Gini', ' Rita Adler']",['Kostas Karagiannis'],['Giorgos Lazaridis'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]"
1799,tt0232288,Patanga,,1971,138,"['Action', 'Comedy', 'Drama']",,['India'],"['Shashi Kapoor', ' Vimi', ' Ajit', ' Sajjan']",['Kedar Kapoor'],"['Vinod Kumar (story)', ' Neeraj (lyrics)', ' Mukhram Sharma (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
1800,tt0233202,Amir Garib,26 Jul 1974,1974,140,"['Action', 'Thriller']",,['India'],"['Dev Anand', ' Hema Malini', ' Prem Nath', ' Ranjeet']",['Mohan Kumar'],"['Mohan Kumar (re-written by)', ' K.A. Narayan (screenplay)', ' K.A. Narayan (story)', ' Ehsan Rizvi (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
1801,tt0233219,Angry Joe Bass,,1976,82,['Action'],,['USA'],"['Henry Bal', ' Molly Mershon']",['Thomas G. Reeves'],['Thomas G. Reeves'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]"
1802,tt0233270,Babruvahana,,1977,160,"['Action', 'Drama', 'History']",,['India'],"['Rajkumar', ' Saroja Devi B.', ' Jaymala', ' Kanchana']",['Hunsur Krishnamurthy'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]"
1803,tt0233833,La guerra santa,05 Jul 1979,1979,110,"['Action', 'Drama', 'Thriller']",,['Mexico'],"['Jorge Luke', ' José Carlos Ruiz', ' Víctor Junco', ' Enrique Lucero']",['Carlos Enrique Taboada'],['Carlos Enrique Taboada'],1 win & 1 nomination.,,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
1804,tt0234035,Hands of Death,10 Mar 1972,1972,90,['Action'],R,"['Hong Kong', ' Thailand']","['Fei Meng', ' Yasuaki Kurata', ' Nard Poowanai', ' Lin-Lin Li']",['Min Kung'],['Min Kung'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
1805,tt0236397,The Para Psychics,17 May 1982,1976,118,"['Action', 'Sci-Fi', 'Thriller']",,['Greece'],"['Jessica Dublin', ' Maria Aliferi', ' Peter Winter', ' Hristos Nomikos']",['Nico Mastorakis'],['Nico Mastorakis'],,,"[{'Source': 'Internet Movie Database', 'Value': '2.4/10'}]"
1806,tt0236977,Amar Shakti,,1978,133,"['Action', 'Adventure', 'Comedy']",,['India'],"['Shashi Kapoor', ' Shatrughan Sinha', ' Sulakshana Pandit', ' Manjula']",['Harmesh Malhotra'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]"
1807,tt0237147,Den yparhoun lipotaktes,,1970,80,"['Action', 'Drama', 'War']",,['Greece'],"['Alekos Alexandrakis', ' Alexandra Ladikou', ' Katerina Helmy', ' Giannis Binas']",['Kostas Asimakopoulos'],['Kostas Asimakopoulos'],,,[]
1808,tt0237564,Phaansi,,1978,141,"['Action', 'Drama']",,['India'],"['Shashi Kapoor', ' Sulakshana Pandit', ' Ranjeet', ' Pran']",['Harmesh Malhotra'],"['Ravi Kapoor (screenplay)', ' Ravi Kapoor (story)', ' Rahi Masoom Reza (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
1809,tt0239523,Khalifa,,1976,140,"['Action', 'Crime', 'Drama']",,['India'],"['Randhir Kapoor', ' Rekha', ' I.S. Johar', ' Sonia Sahni']",['Prakash Mehra'],"['Gulshan Bawra (lyrics)', ' Nabendu Ghosh (screenplay)', ' Anand Romani (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
1810,tt0239608,Maula Jat,11 Feb 1979,1979,156,"['Action', 'Drama']",,['Pakistan'],"['Sultan Rahi', ' Mustafa Qureshi', ' Seema', ' Aasia']",['Yunus Malik'],['Nasir Adib'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
1811,tt0241848,Presídio de Mulheres Violentadas,10 Jan 1984,1977,87,"['Action', 'Crime', 'Drama']",,['Brazil'],"['Esmeralda Barros', ' Hugo Bidet', ' Meiry Vieira', ' Glaucia Maria']","['Luiz Castellini', ' Antonio Polo Galante']","['Rajá de Aragão (screenplay)', ' Oswaldo de Oliveira (screenplay)', ' Antonio Polo Galante (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
1812,tt0242788,Poseidon speshit na pomoshch,,1978,60,"['Action', 'Adventure']",,['Soviet Union'],"['Georgi Zhzhyonov', ' Nina Menshikova', ' Yuri Kamornyj', ' Aleksandr Kavalerov']",['Slobodan Kosovalic'],['Anatoli Sobolev'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
1813,tt0242913,Su precio... unos dólares,10 Sep 1970,1970,85,"['Action', 'Adventure', 'Western']",,['Mexico'],"['Mario Almada', ' Pedro Armendáriz Jr.', ' Rafael Baledón', ' Victorio Blanco']",['Raúl de Anda Jr.'],"['Alfredo Ruanova (story)', ' Raúl de Anda (adaptation)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
1814,tt0243358,Khoon Ki Keemat,,1974,126,"['Action', 'Thriller']",,['India'],"['Bharat Bhushan', ' Aruna Irani', ' Ashok Kumar', ' Mehmood']",['Shibu Mitra'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]"
1815,tt0243511,Four for All,,1974,76,"['Action', 'Crime', 'Drama']",,"['Turkey', ' Italy']","['Gordon Mitchell', ' Irfan Atasoy', ' Richard Harrison', ' Fikret Hakan']","['Yilmaz Atadeniz', ' Giulio Giuseppe Negri']","['Irfan Atasoy', ' Giulio Giuseppe Negri', ' Bruno Vani']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
1816,tt0244120,Panama Red,01 Nov 1976,1976,87,"['Action', 'Drama']",PG,['USA'],"['Jim Wingert', ' Barbara Mills', ' Henry G. Sanders', ' Cyndee Summers']",['Bob Chinn'],['Bob Chinn'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
1817,tt0245655,Robot Taekwon V,24 Jul 1976,1976,76,"['Action', 'Animation', 'Sci-Fi']",,['South Korea'],"['Yeong-ok Kim', ' Young-dal Lee', ' Do-young Song', ' Moon-hee Woo']",['Cheong-gi Kim'],['Sang-hak Chi (screenplay)'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
1818,tt0245854,Daku Aur Mahatma,,1977,127,"['Action', 'Drama']",,['India'],"['Rajendra Kumar', ' Reena Roy', ' Kabir Bedi', ' Abbas Ali']",['Ravikant Nagaich'],['nan'],,,[]
1819,tt0245935,Haseenon Ka Devata,,1971,131,"['Action', 'Crime', 'Drama']",,['India'],"['Sanjay Khan', ' Rekha', ' Sujit Kumar', ' Mohan Choti']",['Ravikant Nagaich'],['nan'],,,[]
1820,tt0245994,Keemat,,1973,132,['Action'],Not Rated,['India'],"['Dharmendra', ' Rekha', ' Prem Chopra', ' Rajendra Nath']",['Ravikant Nagaich'],"['Vishwamitter Adil (dialogue)', ' Ram (idea)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
1821,tt0246261,Surakksha,22 Jun 1979,1979,132,"['Action', 'Adventure', 'Crime']",,['India'],"['Ranjeeta Kaur', ' Mithun Chakraborty', ' Jeevan', ' Jagdeep']",['Ravikant Nagaich'],"['Farooq (lyrics)', ' Ramesh Pant (screenplay)', ' V.D. Puranik (dialogue director)', ' Rajvansh (story idea)']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]"
1822,tt0246286,The Train,10 Apr 1970,1970,138,"['Action', 'Crime', 'Mystery']",,['India'],"['Rajesh Khanna', ' Nanda', ' Helen', ' Rajendra Nath']",['Ravikant Nagaich'],"['Arudra (screenplay)', ' V.D. Puranik (dialogue director)', ' Raj Baldev Raj (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
1823,tt0246763,Lost on Paradise Island,,1975,64,"['Action', 'Adventure', 'Comedy']",G,['USA'],"['George Bryson', ' Maria Grimm', ' Freddie Roberto', ' Jorge Cervera Jr.']",['George Leszkay'],['Jonathan Miller'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
1824,tt0248194,Morning of the Earth,21 Sep 2013,1972,79,"['Action', 'Reality-TV', 'Sport']",,['Australia'],"['Stephen Cooney', ' Terry Fitzgerald', ' Barry Kanaiaupuni', ' Gerry Lopez']",['Albert Falzon'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
1825,tt0248234,Ninaithathai Mudippavan,,1975,158,['Action'],,['India'],"['M.G. Ramachandran', ' Latha', ' Sharada', ' Ashokan']",['P. Neelakantan'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
1826,tt0251097,Glory Days,,1979,65,"['Action', 'Drama', 'Family']",,['USA'],"['Jim Fitzpatrick', ' Larry Brodsky', ' Alan Bowers', ' Sean Grady']",['David Jamison'],['David Jamison'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
1827,tt0251278,La muerte de un gallero,15 Sep 1977,1977,115,"['Action', 'Adventure']",,['Mexico'],"['Antonio Aguilar', ' José Aguilar', ' Elsa Aguirre', ' Alfredo Wally Barrón']",['Mario Hernández'],"['Antonio Aguilar', ' Jorge Patiño']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]"
1828,tt0251571,Aguilas de acero,07 Jan 1971,1971,90,"['Action', 'Adventure', 'Drama']",,['Mexico'],"['Alberto Vázquez', ' Rodolfo de Anda', ' Nadia Milton', ' José Gálvez']",['Rubén Galindo'],"['Rubén Galindo', ' Arturo Martínez', ' Alfredo Varela']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]"
1829,tt0251763,"Kalimán, el hombre increíble",01 Apr 1972,1972,107,"['Action', 'Adventure', 'Fantasy']",,['Mexico'],"['Jeff Cooper', ' Nino Del Arco', ' Susana Dosamantes', ' Adriana Roel']",['Alberto Mariscal'],"['Hector Gonzalez Dueñas', ' Rafael Cutberto Navarro', ' Modesto Vázquez González (characters)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
1830,tt0251938,Pilotos de combate,21 Jun 1973,1973,85,"['Action', 'Adventure', 'Drama']",,['Mexico'],"['Alejandro Ciangherotti', ' Rodolfo de Anda', ' Ramón G. Larrea', ' Fernando Luján']",['Rubén Galindo'],"['Rubén Galindo (screenplay)', ' Rubén Galindo (story)', ' Ramón Obón (screenplay)', ' Ramón Obón (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]"
1831,tt0252826,Struggle Without End,,1978,91,"['Action', 'War']",,['Greece'],"['Theodoros Katsadramis', ' Ketty Papanika', ' Makis Revmatas', ' Costas Bakalis']",['Pantelis Skroubelos'],['Takis Hadjianagnostou'],,,[]
1832,tt0252889,Dangerous Cargo,,1977,90,"['Action', 'Crime']",,['Greece'],"['Kostas Karagiorgis', ' Nikos Verlekis', ' Deborah Shelton', ' Stavros Farmakis']",['Kostas Karagiannis'],['Yiannis Politis'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
1833,tt0254840,Hanuman vs. 7 Ultraman,26 Nov 1974,1974,80,"['Action', 'Sci-Fi']",,"['Japan', ' Thailand']","['Ko Kaeoduendee', ' Anan Pricha', ' Yodchai Meksuwan', ' Pawana Chanajit']","['Sompote Sands', ' Shohei Tôjô']",['Bunzô Wakatsuki (screenplay)'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
1834,tt0255267,Jai-Vijay,24 Jan 1980,1977,152,"['Action', 'Adventure', 'Drama']",,['India'],"['Jeetendra', ' Reena Roy', ' Prem Krishan', ' Bindiya Goswami']",['L.V. Prasad'],"['B.V. Acharya (story)', ' K.B. Pathak (dialogue)', ' L.V. Prasad (screenplay)', ' K.V. Srinivasan (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
1835,tt0256483,Veer Amarsingh Rathod,,1970,130,"['Action', 'Biography', 'Drama']",,['India'],"['Jeevan', ' Kamal Kapoor', ' Dev Kumar', ' Kumkum']",['Radhakant'],['nan'],,,[]
1836,tt0257171,Girl Boss Blues: Queen Bee's Challenge,03 Feb 1972,1972,84,"['Action', 'Crime', 'Drama']",,['Japan'],"['Reiko Ike', ' Chiyoko Kazama', ' Asao Koike', ' Ichirô Araki']",['Norifumi Suzuki'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
1837,tt0257362,Adavi Ramudu,,1977,159,"['Action', 'Drama', 'Romance']",,['India'],"['Taraka Rama Rao Nandamuri', ' Jaya Prada', ' Jayasudha', ' Nagabhushanam']",['K. Raghavendra Rao'],['Jandhyala (dialogue)'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
1838,tt0257475,Chhailla Babu,20 Apr 1977,1977,146,"['Action', 'Crime', 'Romance']",,['India'],"['Rajesh Khanna', ' Zeenat Aman', ' Asrani', ' Om Shivpuri']",['Joy Mukherjee'],"['Kader Khan (dialogue)', ' Shomu Mukherjee (screenplay)', ' Shomu Mukherjee (story)', ' Sayed Sultan (dialogue assistant)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
1839,tt0257576,Duelo al atardecer,05 Apr 1973,1973,83,"['Action', 'Adventure', 'Thriller']",,['Mexico'],"['Julio Aldama', ' Rafael Baledón', ' Rodolfo de Anda', ' María del Pilar']",['Raúl de Anda Jr.'],"['Ramón Obón (story)', ' Raúl de Anda Jr. (story)']",,,[]
1840,tt0257761,The Man and the Beast,29 Nov 1973,1973,85,"['Action', 'Drama', 'Horror']",,['Mexico'],"['Enrique Lizalde', ' Sasha Montenegro', ' Carlos López Moctezuma', ' Eduardo Noriega']",['Julián Soler'],"['Alfredo Ruanova (adaptation)', ' Robert Louis Stevenson (novel)']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]"
1841,tt0257970,Noche de muerte,03 Jul 1975,1975,84,"['Action', 'Drama']",,['Mexico'],"['Blue Demon', ' Armando Silvestre', ' Tere Velázquez', ' Germán Valdés']",['René Cardona'],['Carlos Enrique Taboada'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
1842,tt0258029,Pistoleros de la muerte,29 May 1975,1975,86,"['Action', 'Adventure', 'Drama']",,"['Mexico', ' Colombia']","['Luis García Chiappe', ' Rogelio Guerra', ' Franky Linero', ' Sasha Montenegro']",['Juan Manuel Herrera'],"['Juan Manuel Herrera', ' Sergio Álvarez Acosta']",,,[]
1843,tt0258112,In Memoriam Alfons Vranckx,,1974,90,"['Action', 'Adventure', 'Comedy']",,['Belgium'],"['Jio Berk', ' Jean-Pierre Bouyxou', ' Jean-Marie Buchet', "" Antonin d'Asseev""]",['Roland Lethem'],['Roland Lethem'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
1844,tt0258123,Santo and Blue Demon vs. Dr. Frankenstein,31 Oct 1974,1974,95,"['Action', 'Adventure', 'Horror']",,['Mexico'],"['Santo', ' Blue Demon', ' Sasha Montenegro', ' Jorge Russek']",['Miguel M. Delgado'],"['Francisco Cavazos (adaptation)', ' Alfredo Salazar (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
1845,tt0258158,Les singes font la grimace,04 Apr 2009,1972,85,['Action'],,['Belgium'],"['Pierre Bonnet', ' Michèle Delacroix', ' Gérard Chevalier', ' Angelvin']",['Jean-Louis van Belle'],['Jean-Louis van Belle'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
1846,tt0258839,November Children,01 Aug 1972,1972,75,"['Action', 'Drama']",R,['USA'],"['Sean MacGregor', ' Gayle Hemingway', ' Beau Gibson', ' R.N. Bullard']",['Sean MacGregor'],['Sean MacGregor'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
1847,tt0259242,Chanakya Chandragupta,,1977,178,"['Action', 'Drama', 'History']",,['India'],"['Akkineni Nageshwara Rao', ' Taraka Rama Rao Nandamuri', ' Jaya Prada', ' Shivaji Ganesan']",['Taraka Rama Rao Nandamuri'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
1848,tt0259261,Daana Veera Soora Karna,14 Jan 1977,1977,233,"['Action', 'Drama', 'Fantasy']",,['India'],"['Taraka Rama Rao Nandamuri', ' Dhulipala', ' Mikkilineni', ' Harikrishna Nandamuri']",['Taraka Rama Rao Nandamuri'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]"
1849,tt0259699,Ulagam Sutrum Valiban,,1973,184,"['Action', 'Adventure', 'Comedy']",,['India'],"['M.G. Ramachandran', ' S.A. Ashokan', ' Latha', ' Manjula']",['M.G. Ramachandran'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
1850,tt0259912,As Cangaceiras Eróticas,,1974,96,['Action'],,['Brazil'],"['Jeovah Amaral', ' Carmem Angélica', ' Ariane Arantes', ' Enoque Batista']",['Roberto Mauro'],['Marcos Rey'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]"
1851,tt0260440,Trucker's Woman,01 May 1975,1975,81,"['Action', 'Drama']",R,['USA'],"['Michael Hawkins', ' Mary Cannon', ' Doodles Weaver', ' Sid Rancer']",['Will Zens'],"['Joseph A. Alvarez', ' W. Henry Smith']",,,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]"
1852,tt0260543,Furyô shôjô Mako,,1971,83,"['Action', 'Crime']",,['Japan'],"['Junko Natsu', ' Tatsuya Fuji', ' Jirô Okazaki', ' Tako Tobe']",['Koreyoshi Kurahara'],"['Yasuharu Hasebe', ' Saburo Kuroki']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
1853,tt0260857,Dezenove Mulheres e Um Homem,,1977,80,['Action'],,['Brazil'],"['David Cardoso', ' Célia Artacho', ' Cleusa Bagnara', ' Paola Bianchi']",['David Cardoso'],"['David Cardoso', ' Ody Fraga']",,,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]"
1854,tt0261597,The Champions of Justice,21 Jan 1971,1971,80,"['Action', 'Adventure', 'Sci-Fi']",,['Mexico'],"['Blue Demon', ' Mil Máscaras', ' El Médico Asesino', ' Alejandro Cruz']",['Federico Curiel'],"['Rogelio Agrasánchez (story)', ' Rafael García Travesi (adaptation)', ' Ramón Obón (character Sombra Vengadora)', ' Valente Pérez (character Tinieblas el Gigante)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
1855,tt0262223,Alluri Seetharama Raju,01 May 1974,1974,187,"['Action', 'Biography', 'Drama']",,['India'],"['Krishna Ghattamaneni', ' Kongara Jaggaiah', ' Vijaya Nirmala', ' Chandramohan']",['V. Ramachandra Rao'],['Maharadhi Tripuraneni'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
1856,tt0262395,Les emmerdeuses,22 Jul 1976,1976,82,"['Action', 'Adventure', 'Comedy']",,['France'],"['Lina Romay', ' Pamela Stanford', ' Willy Braque', ' Raymond Hardy']",['Jesús Franco'],['Jesús Franco (scenario)'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
1857,tt0262508,Operation Orient,,1978,88,"['Action', 'Crime', 'Drama']",,['Greece'],"['Annamaria Clementi', ' Gianni Gori', ' Gordon Mitchell', ' Anna Romanou']",['Ilias Mylonakos'],['Ilias Mylonakos'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]"
1858,tt0263441,El hijo de Alma Grande,04 Mar 1976,1976,90,"['Action', 'Adventure', 'Horror']",,['Mexico'],"['David Lamar', ' Blue Demon', ' Ana Bertha Lepe', ' Noé Murayama']",['Tito Novaro'],"['Rogelio Agrasánchez (adaptation)', ' Laura Marchetti (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]"
1859,tt0263475,The Invasion of the Dead,21 Jun 1973,1973,85,"['Action', 'Adventure', 'Horror']",,['Mexico'],"['Zovek', ' Blue Demon', ' Christa Linder', ' Raúl Ramírez']",['René Cardona'],['René Cardona Jr.'],,,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]"
1860,tt0263589,Kolasmenes psyhes sta dihtya tis idonis,17 Feb 2011,1973,100,"['Action', 'Crime', 'Thriller']",,['Greece'],"['Pavlos Liaros', ' Rita Bensousan', ' Elisabeth Cochran', ' Jenny Nikitopoulou']",['Pavlos Parashakis'],['Pavlos Liaros'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
1861,tt0263616,Kravges ston anemo,,1976,90,"['Action', 'Drama']",,['Greece'],"['Aris Sant', ' Deborah Shelton', ' Theodoros Katsadramis', ' Sissie Tindall']",['Erricos Andreou'],['Giorgos Mylonas'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
1862,tt0264477,The Chinese Caper,,1975,90,"['Action', 'Drama']",,['USA'],"['Geoffrey Deuel', ' Meredith MacRae', ' Victor Buono', ' Margaret Liu']",['Paul Leder'],"['Paul Leder', ' Reuben Leder']",,,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]"
1863,tt0264494,El complot mongol,16 Nov 1978,1978,105,"['Action', 'Crime', 'Drama']",,['Mexico'],"['Pedro Armendáriz Jr.', ' Ernesto Gómez Cruz', ' Blanca Guerra', ' Fernando Balzaretti']",['Antonio Eceiza'],"['Rafael Bernal (novel)', ' Antonio Eceiza', ' Tomás Pérez Turrent']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
1864,tt0264650,The Hawaiian Split,,1971,93,"['Action', 'Crime', 'Drama']",,['USA'],"['Elliott Lindsey', ' Sandy Carey', ' Christopher Geoffries', ' Tony Porta']",['Robert E. Pearson'],['Robert E. Pearson (original screenplay)'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]"
1865,tt0265475,Outlaw Riders,01 Sep 1971,1971,86,"['Action', 'Drama']",GP,['USA'],"['Bryan West', ' Darlene Duralia', ' William Bonner', ' Bambi Allen']",['Tony Huston'],['John Zila (screenplay)'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
1866,tt0266463,Devudu Chesina Manushulu,,1973,177,"['Action', 'Drama']",,['India'],"['Kongara Jaggaiah', ' Jayalalitha J', ' Krishna Ghattamaneni', ' Taraka Rama Rao Nandamuri']",['V. Ramachandra Rao'],"['V. Ramachandra Rao (screenplay)', ' Maharadhi Tripuraneni (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]"
