,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
2205,tt1258220,Hard as a Dragon,1974,86,"Action,Adventure",6.1,16
2206,tt1265084,Hero of Kwangtong,1974,90,"Action,Adventure",5.3,17
2207,tt1265108,Jian wang zi,1970,95,"Action,Adventure",4.4,13
2208,tt1279229,Khaidi Kalidasu,1977,141,"Action,Drama",8.2,30
2209,tt1321329,Agent Gopi,1978,129,Action,7.6,12
2210,tt1325566,Gu ling jing guai nu sha xing,1973,82,Action,4.7,9
2211,tt1332103,The Executioner,1975,83,Action,6.1,103
2212,tt1342398,Mang nu jue dou gui jian chou,1970,95,"Action,Adventure",5.5,18
2213,tt1360153,Gandhada Gudi,1973,140,"Action,Drama,Thriller",8.0,187
2214,tt1361529,Blood Revenge,1974,89,"Action,Adventure",5.5,19
2215,tt1361599,The Bravest Revenge,1970,91,"Action,Adventure",7.2,13
2216,tt1375750,Challenge Me Dragon,1975,88,Action,5.8,18
2217,tt1382613,Devathalara Deevinchandi,1977,138,"Action,Adventure,Drama",4.9,7
2218,tt1388371,An American Hippie in Israel,1972,95,"Action,Comedy,Sci-Fi",5.0,546
2219,tt1399199,Ke xing,1973,93,"Action,Adventure",6.3,10
2220,tt1404408,Shuang tian zhi zun,1973,86,"Action,Adventure,Crime",6.1,12
2221,tt1418205,Operation Diamond Racket,1978,165,"Action,Comedy,Mystery",7.3,109
2222,tt1431700,Du ba tian xia,1971,98,Action,5.3,7
2223,tt1437851,Challenge of the Dragon,1974,91,"Action,Adventure",6.0,5
2224,tt1445071,Naam Pirandha Mann,1977,156,"Action,Crime,Drama",5.3,21
2225,tt1449270,Tie han,1973,86,"Action,Drama",3.9,9
2226,tt1456912,Shaolin Iron Finger,1977,89,"Action,Drama",5.3,29
2227,tt1470934,Wu hua jian shen,1978,97,"Action,Drama",3.6,5
2228,tt1492768,Choom Pae,1976,145,"Action,Adventure",5.7,6
2229,tt1511381,Hu die shi ba shi,1979,86,"Action,Adventure",5.8,34
2230,tt1529245,Devil Drivers,1978,94,"Action,Drama",6.8,5
2231,tt1534502,Savana - Sesso e diamanti,1978,91,"Action,Adventure",5.1,28
2232,tt1540992,The Fox Affair,1978,85,Action,3.9,8
2233,tt1552654,Abayo dachikô,1974,95,"Action,Crime",6.1,7
2234,tt1556219,Shaolin Kung Fu,1974,91,"Action,Adventure",5.8,33
2235,tt1575675,Shen chu gui mei nu sha xing,1974,100,"Action,Thriller",7.0,6
2236,tt1584086,Nu sha xing da nao wu long yuan,1974,91,"Action,Adventure,Comedy",6.6,5
2237,tt1603834,Fei yan shuang jiao,1978,87,"Action,Adventure",5.7,20
2238,tt1603915,Ren hu lian,1977,92,Action,4.6,68
2239,tt1616511,Hinç,1976,92,"Action,Drama",6.5,112
2240,tt1622996,Kobe Kokusai Gang,1975,98,"Action,Crime",6.1,28
2241,tt1653997,Ayikla Beni Hüsnü,1975,71,"Action,Comedy",5.1,34
2242,tt1670380,Huang pu tan tou,1972,88,Action,6.0,6
2243,tt1688238,Zimbala Behçet,1975,52,Action,6.1,12
2244,tt1742032,Last Battle of Yang Chao,1976,80,Action,5.9,10
2245,tt1753918,The Devilish Killer,1971,89,"Action,Adventure",4.8,6
2246,tt1779850,Xiao fei xia,1970,88,"Action,Adventure",6.7,6
2247,tt1807072,Mang jian xue di zi,1973,90,"Action,Adventure",6.3,28
2248,tt1820762,The Assassin,1970,87,"Action,Crime,Drama",6.3,57
2249,tt1837008,Indestructible Man,1977,77,"Action,Crime,Drama",5.6,209
2250,tt1849766,Fei xia shen dao,1971,85,"Action,Adventure",5.9,7
2251,tt1854287,Hei ren wu,1973,75,"Action,Adventure",5.2,5
2252,tt1862489,Robot Taekwon V: Wooju jakjeon,1976,67,"Action,Animation,Sci-Fi",4.8,13
2253,tt1863442,Turhanoglu: Çal Hasan,1975,70,"Action,Adventure,History",4.8,6
2254,tt1864389,Komando Behçet,1974,70,"Action,Adventure,War",4.3,10
2255,tt1865490,Robot Taekwon V 3tan! Sujung teukgongdae,1977,58,"Action,Animation,Sci-Fi",4.5,12
2256,tt1867067,Taekwon dongja Maruchi Arachi,1977,76,"Action,Animation",4.6,11
2257,tt1899118,Anasinin Gozu,1974,72,Action,7.1,15
2258,tt1900990,Sukeban: Taiman Shobu,1974,87,"Action,Crime,Drama",6.8,36
2259,tt1908460,Help Me Friend,1978,97,"Action,Drama,Thriller",5.4,8
2260,tt1918821,Firtina Behcet,1975,51,Action,4.4,7
2261,tt1931444,The Darkest Sword,1970,97,"Action,Adventure",5.3,28
2262,tt1948220,Choy Lay Fut,1979,88,"Action,Adventure,Comedy",4.2,18
2263,tt1986206,Captain of Cosmos,1979,80,"Action,Animation,Sci-Fi",3.2,25
2264,tt1988136,Bôhachi bushidô: Sa burai,1974,83,Action,5.9,29
2265,tt1993354,Jeonja ingan 337,1977,63,"Action,Animation,Sci-Fi",4.5,10
2266,tt2016282,Shorinji Kempo: Musashi Hong Kong ni arawaru,1976,85,Action,4.7,6
2267,tt2023831,Yasagure Keiji,1976,92,Action,6.9,28
2268,tt2034656,Die Bankrower,1973,87,"Action,Comedy,Crime",7.2,5
2269,tt2034665,Dingetjie Is Dynamite! (My Naam Is Nog Steeds Dingetjie),1975,81,"Action,Comedy,Western",7.0,5
2270,tt2035574,My Naam is Dingetjie,1975,87,"Action,Comedy,Western",6.6,5
2271,tt2061644,Wang ming sha xing,1973,89,Action,5.6,5
2272,tt2091998,Tie shou wu qing zhui hun ling,1978,84,"Action,Adventure",4.6,20
2273,tt2106515,Leng mian sha shou,1971,82,"Action,Adventure",5.2,5
2274,tt2110420,The Young Animals,1978,82,"Action,Crime",6.3,9
2275,tt2120848,Tövbekar,1977,69,"Action,Crime,Drama",5.5,49
2276,tt2173762,Yi dai meng long,1974,110,"Action,Adventure",6.0,24
2277,tt2173924,Jiang hu yi kuang long,1973,87,"Action,Adventure",4.6,8
2278,tt2174003,Feng shi guai tu,1979,87,Action,5.7,24
2279,tt2203827,Kuang feng sha,1972,87,"Action,Adventure",5.0,12
2280,tt2217839,"The Dragon, the Hero",1979,80,Action,6.6,53
2281,tt2226383,Drunken Arts and Crippled Fist,1979,80,"Action,Comedy",6.0,55
2282,tt2236020,Skripkanin sargüzasti,1973,72,"Action,Adventure,Family",6.6,10
2283,tt2311806,Babacan,1975,85,"Action,Adventure,Crime",5.4,44
2284,tt2342416,Girl Boss: Escape from Reform School,1973,90,Action,6.6,40
2285,tt2379548,Dangerous Games,1970,84,"Action,Crime",6.2,13
2286,tt2382915,The Target,1975,97,"Action,Thriller",4.4,12
2287,tt2385185,Rafigh,1976,91,"Action,Crime",5.5,13
2288,tt2395484,A Ton of Grass Goes to Pot,1972,79,"Action,Comedy",3.1,12
2289,tt2517128,Altin tabancali ajan,1970,80,"Action,Adventure",6.1,8
2290,tt2548164,Akrep Yuvasi,1977,95,"Action,Crime,Thriller",6.0,63
2291,tt2605464,Wehshi Jatt,1975,128,Action,6.4,10
2292,tt2760890,Sakura no Daimon,1973,88,"Action,Drama",7.6,18
2293,tt2787104,Purana Purush,1978,136,"Action,Adventure,Comedy",8.5,33
2294,tt2943664,Qi xia ba yi,1978,86,"Action,Adventure",4.2,8
2295,tt3017144,Gui hou duan hun dao,1976,86,"Action,Adventure",4.0,12
2296,tt3056884,B.D. în alerta - Profesorul de mimica,1970,95,"Action,Comedy,Crime",8.2,228
2297,tt3056888,B.D. în alerta - Vaduve cu termen redus,1971,95,"Action,Comedy,Crime",8.2,232
2298,tt3060566,Cheng fa,1979,93,"Action,Adventure",4.8,8
2299,tt3088364,"Bad, Black & Beautiful",1975,83,Action,4.2,13
2300,tt3096178,Number 10 Blues Goodbye Saigon,1975,97,"Action,Adventure,Crime",6.1,10
2301,tt3139136,Joshi gakuen: Yabai sotsugyô,1970,83,"Action,Crime",7.0,5
2302,tt3141904,Feng quan dian tui,1979,84,"Action,Adventure,Comedy",5.6,18
2303,tt3141954,Brawl Busters,1978,82,"Action,Adventure",6.2,30
2304,tt3162686,Korkusuz cengaver,1976,86,"Action,Drama",5.7,101
2305,tt3251764,Siyah eldivenli adam,1973,64,"Action,Crime,Romance",4.2,10
2306,tt3263152,Hanuman and the 5 Kamen Riders,1974,101,"Action,Sci-Fi",4.7,18
2307,tt3285576,Kara Murat: Kara Sövalyeye Karsi,1975,67,Action,6.0,627
2308,tt3366430,Age of the Great Dinosaurs,1979,71,"Action,Adventure,Animation",6.7,51
2309,tt3488418,Entourage,1977,92,"Action,Drama,Thriller",5.8,9
2310,tt3538602,Joe Bullet,1973,79,Action,5.5,76
2311,tt3546588,3 sevgilim,1979,67,"Action,Comedy",3.9,18
2312,tt3565256,Lü si niang chuang shao lin,1976,77,"Action,Adventure",5.3,18
2313,tt3591958,Kuroi Mehyô M,1974,74,"Action,Crime",5.6,14
2314,tt3834970,The Bad Guys,1970,97,"Action,Crime,Thriller",5.8,15
2315,tt3874486,Raktatilak,1974,154,"Action,Crime,Drama",7.3,9
2316,tt3990924,Yüz karasi,1978,64,Action,6.1,10
2317,tt4052974,Eniste,1979,47,Action,5.2,5
2318,tt4084546,Circle of Revenge,1976,145,"Action,Crime,Thriller",5.9,65
2319,tt4224072,Ghoul,1973,82,"Action,Horror,Thriller",5.0,5
2320,tt4308644,Zhong jian jing wu men,1975,95,"Action,Adventure",6.0,7
2321,tt4708258,Zubekô banchô: Tôkyô nagaremono,1970,85,"Action,Crime",5.4,16
2322,tt4716492,Khronika nochi,1973,81,Action,5.2,6
2323,tt5251802,Lathial,1975,97,"Action,Drama",8.5,8
2324,tt5326908,Dost Dushman,1977,132,"Action,Adventure",7.9,15
2325,tt5389860,Around the World with Empty Pockets,1970,90,"Action,Adventure",7.9,7
2326,tt5547116,Soysuzlar,1975,81,"Action,Adventure,Drama",6.3,30
2327,tt5761646,"He's a Legend, He's a Hero",1976,83,"Action,Biography,Drama",3.6,18
2328,tt5770478,Karate daisenso,1978,89,Action,5.2,5
2329,tt6145664,The Super Kung-Fu Fighter,1978,88,"Action,Adventure",3.7,9
2330,tt6281724,Zaloglu Rüstem,1973,87,"Action,Adventure,Biography",5.4,7
2331,tt6331414,The Super Rider,1975,91,Action,5.3,28
2332,tt6548632,Butoken: Moko gekisatsu!,1976,84,Action,4.4,5
2333,tt6886734,The Story of Night,1973,120,"Action,Drama,Musical",6.9,11
2334,tt6975420,Shadow Warriors,1979,133,Action,6.8,115
2335,tt7063254,Ryûketsu no kôsô,1971,86,"Action,Crime",6.6,8
2336,tt7383548,The Magnificent Seven,1973,78,"Action,Drama,Thriller",5.4,8
2337,tt7464002,Bandari,1973,91,"Action,Musical,Romance",5.8,5
2338,tt7705702,Two Graves to Kung Fu,1974,91,Action,4.7,7
2339,tt7956092,The Fearless Golden Dragon,1974,89,Action,5.4,5
